1, 44.91
2, 72.4
3, 78.29
4, 80.1
5, 80.65
6, 88.97
7, 89.72
8, 90.61
9, 91.08
10, 91.06
11, 90.65
12, 91.28
13, 90.72
14, 91.36
15, 91.71
16, 91.81
17, 89.12
18, 92.58
19, 92.6
20, 92.55
21, 92.74
22, 92.76
23, 91.9
24, 92.38
25, 91.36
26, 92.57
27, 91.55
28, 92.42
29, 91.94
30, 90.25
31, 92.14
32, 92.42
33, 92.57
34, 92.84
35, 92.32
36, 91.38
37, 91.99
38, 92.66
39, 92.27
40, 92.05
