1, 44.51
2, 55.27
3, 75.64
4, 82.18
5, 83.62
6, 79.12
7, 84.66
8, 82.66
9, 85.47
10, 84.87
11, 84.41
12, 86.41
13, 87.39
14, 86.07
15, 85.62
16, 83.11
17, 79.26
18, 86.98
19, 83.87
20, 84.68
21, 88.48
22, 86.8
23, 83.03
24, 82.1
25, 80.99
26, 79.09
27, 80.67
28, 84
29, 84.64
30, 83
31, 87.71
32, 85.21
33, 82.72
34, 83.88
35, 85.28
36, 84.75
37, 85.26
38, 84.92
39, 80.39
40, 81.3
